phase,query_idx,filter_idx,actual_selectivity,estimated_selectivity,strategy_chosen,latency_ms,recall,reward,predict_overhead_us,route_overhead_us
frozen,8,2,0.09076,0.08566666666666667,bitmap_prefilter,5.800541999633424,1.0,0.7099729000183288,11500.000255182385,0.08299684850499034
frozen,9,2,0.09076,0.08566666666666667,bitmap_prefilter,5.999792003422044,1.0,0.7000103998288978,11417.003406677395,0.08400093065574765
frozen,10,2,0.09076,0.08566666666666667,bitmap_prefilter,5.751207994762808,1.0,0.7124396002618596,11582.997103687376,0.08300412446260452
frozen,11,2,0.09076,0.08566666666666667,bitmap_prefilter,5.501501000253484,1.0,0.7249249499873258,11292.002454865724,0.08399365469813347
frozen,12,2,0.09076,0.08566666666666667,bitmap_prefilter,5.490875002578832,1.0,0.7254562498710584,11749.994882848114,0.08300412446260452
frozen,13,2,0.09076,0.08566666666666667,bitmap_prefilter,5.740209009672981,1.0,0.712989549516351,11333.002476021647,0.08299684850499034
frozen,14,2,0.09076,0.08566666666666667,bitmap_prefilter,6.101209000917152,1.0,0.6949395499541424,11791.998986154795,0.08299684850499034
frozen,15,2,0.09076,0.08566666666666667,bitmap_prefilter,5.660374998115003,1.0,0.7169812500942498,11583.993909880519,0.08300412446260452
frozen,16,2,0.09076,0.08566666666666667,bitmap_prefilter,5.452207995404024,1.0,0.7273896002297988,11583.00437964499,0.08400093065574765
frozen,17,2,0.09076,0.08566666666666667,bitmap_prefilter,5.326333994162269,1.0,0.7336833002918866,11541.000276338309,0.08400093065574765
frozen,18,2,0.09076,0.08566666666666667,bitmap_prefilter,5.358999995223712,1.0,0.7320500002388144,11541.000276338309,0.08400093065574765
frozen,19,2,0.09076,0.08566666666666667,bitmap_prefilter,5.524250002054032,1.0,0.7237874998972984,11707.998055499047,0.08300412446260452
frozen,20,2,0.09076,0.08566666666666667,bitmap_prefilter,5.645958000968676,1.0,0.7177020999515662,11374.999303370714,0.08300412446260452
frozen,21,2,0.09076,0.08566666666666667,bitmap_prefilter,5.365875993447844,1.0,0.7317062003276078,11834.003089461476,0.08299684850499034
frozen,22,2,0.09076,0.08566666666666667,bitmap_prefilter,5.820790996949654,1.0,0.7089604501525173,11541.997082531452,0.12500095181167126
frozen,23,2,0.09076,0.08566666666666667,bitmap_prefilter,5.6071660001180135,1.0,0.7196416999940993,11374.999303370714,0.08400093065574765
frozen,24,2,0.09076,0.08566666666666667,bitmap_prefilter,5.372583000280429,1.0,0.7313708499859786,11458.003427833319,0.08400093065574765
frozen,25,2,0.09076,0.08566666666666667,bitmap_prefilter,5.45883399900049,1.0,0.7270583000499755,11415.999324526638,0.041000021155923605
frozen,26,2,0.09076,0.08566666666666667,bitmap_prefilter,5.341333002434112,1.0,0.7329333498782944,11500.000255182385,0.08300412446260452
frozen,27,2,0.09076,0.08566666666666667,bitmap_prefilter,5.404042000009213,0.9,0.0,11249.998351559043,0.08299684850499034
frozen,28,2,0.09076,0.08566666666666667,bitmap_prefilter,5.563375998463016,1.0,0.7218312000768492,11457.996151875705,0.08400093065574765
frozen,29,2,0.09076,0.08566666666666667,bitmap_prefilter,5.78058300743578,1.0,0.710970849628211,11333.99928221479,0.08299684850499034
frozen,30,2,0.09076,0.08566666666666667,bitmap_prefilter,5.513417003385257,1.0,0.7243291498307372,11374.999303370714,0.08400093065574765
frozen,31,2,0.09076,0.08566666666666667,bitmap_prefilter,5.358583002816886,1.0,0.7320708498591557,11625.001206994057,0.08400093065574765
frozen,32,2,0.09076,0.08566666666666667,bitmap_prefilter,5.376459004764911,0.7,0.0,11374.999303370714,0.08300412446260452
frozen,33,2,0.09076,0.08566666666666667,bitmap_prefilter,5.420458001026418,1.0,0.7289770999486791,11708.005331456661,0.08400093065574765
frozen,34,2,0.09076,0.08566666666666667,bitmap_prefilter,5.798959013191052,1.0,0.7100520493404474,11541.997082531452,0.08400093065574765
frozen,35,2,0.09076,0.08566666666666667,bitmap_prefilter,5.754790996434167,1.0,0.7122604501782916,24207.99864921719,0.37500285543501377
frozen,36,2,0.09076,0.08566666666666667,bitmap_prefilter,5.544667008507531,1.0,0.7227666495746234,14458.004443440586,0.16600097296759486
frozen,37,2,0.09076,0.08566666666666667,bitmap_prefilter,5.550374000449665,1.0,0.7224812999775168,11915.995855815709,0.12500095181167126
frozen,38,2,0.09076,0.08566666666666667,bitmap_prefilter,5.778708000434563,1.0,0.7110645999782719,11709.002137649804,0.12499367585405707
frozen,39,2,0.09076,0.08566666666666667,bitmap_prefilter,5.8338740054750815,1.0,0.7083062997262459,11458.003427833319,0.08299684850499034
frozen,40,2,0.09076,0.08566666666666667,bitmap_prefilter,5.5667499982519075,1.0,0.7216625000874046,11459.000234026462,0.08299684850499034
frozen,41,2,0.09076,0.08566666666666667,bitmap_prefilter,5.471874996146653,1.0,0.7264062501926674,11541.000276338309,0.08300412446260452
frozen,42,2,0.09076,0.08566666666666667,bitmap_prefilter,5.413999992015306,1.0,0.7293000003992347,11457.996151875705,0.08399365469813347
frozen,43,2,0.09076,0.08566666666666667,bitmap_prefilter,5.5957920048967935,1.0,0.7202103997551603,12083.997717127204,0.08299684850499034
frozen,44,2,0.09076,0.08566666666666667,bitmap_prefilter,5.350958002964035,1.0,0.7324520998517983,11709.002137649804,0.041000021155923605
frozen,45,2,0.09076,0.08566666666666667,bitmap_prefilter,5.3120829979889095,1.0,0.7343958501005545,11500.000255182385,0.08299684850499034
frozen,46,2,0.09076,0.08566666666666667,bitmap_prefilter,5.383957992307842,1.0,0.7308021003846079,11583.00437964499,0.12499367585405707
frozen,47,2,0.09076,0.08566666666666667,bitmap_prefilter,5.359333001251798,1.0,0.7320333499374101,11749.994882848114,0.08300412446260452
frozen,48,2,0.09076,0.08566666666666667,bitmap_prefilter,5.452875004266389,1.0,0.7273562497866806,11541.000276338309,0.08300412446260452
frozen,49,2,0.09076,0.08566666666666667,bitmap_prefilter,5.3362510006991215,1.0,0.7331874499650439,11541.000276338309,0.08300412446260452
frozen,0,3,0.12083,0.124,bitmap_prefilter,14.973541998188011,1.0,0.25132290009059943,2499.9972083605826,0.12500095181167126
frozen,1,3,0.12083,0.124,bitmap_prefilter,7.041873999696691,1.0,0.6479063000151655,1292.0063454657793,0.08400093065574765
frozen,2,3,0.12083,0.124,bitmap_prefilter,6.915958001627587,1.0,0.6542020999186207,1000.0003385357559,0.08299684850499034
frozen,3,3,0.12083,0.124,bitmap_prefilter,6.726123996486422,1.0,0.6636938001756789,1000.0003385357559,0.08299684850499034
frozen,4,3,0.12083,0.124,bitmap_prefilter,6.790292005462106,1.0,0.6604853997268947,957.996235229075,0.08300412446260452
frozen,5,3,0.12083,0.124,bitmap_prefilter,6.894708007166628,1.0,0.6552645996416686,916.9962140731514,0.08400093065574765
frozen,6,3,0.12083,0.124,bitmap_prefilter,6.834332998550963,1.0,0.6582833500724519,1000.0003385357559,0.12500095181167126
frozen,7,3,0.12083,0.124,bitmap_prefilter,6.719415992847644,1.0,0.6640292003576178,957.996235229075,0.12500095181167126
frozen,8,3,0.12083,0.124,bitmap_prefilter,7.05145899701165,1.0,0.6474270501494175,958.0035111866891,0.04200410330668092
frozen,9,3,0.12083,0.124,bitmap_prefilter,7.083292010065634,1.0,0.6458353994967183,959.0003173798323,0.08299684850499034
frozen,10,3,0.12083,0.124,bitmap_prefilter,6.701333993987646,1.0,0.6649333003006177,4125.002305954695,0.08299684850499034
frozen,11,3,0.12083,0.124,bitmap_prefilter,7.053750006889459,1.0,0.6473124996555271,959.0003173798323,0.08299684850499034
frozen,12,3,0.12083,0.124,bitmap_prefilter,7.405790995107964,1.0,0.6297104502446018,917.0034900307655,0.08299684850499034
frozen,13,3,0.12083,0.124,bitmap_prefilter,6.7872509971493855,1.0,0.6606374501425307,917.0034900307655,0.041996827349066734
frozen,14,3,0.12083,0.124,bitmap_prefilter,6.925000998307951,1.0,0.6537499500846025,1000.0003385357559,0.08299684850499034
frozen,15,3,0.12083,0.124,bitmap_prefilter,6.877749998238869,1.0,0.6561125000880565,959.0003173798323,0.08299684850499034
frozen,16,3,0.12083,0.124,bitmap_prefilter,6.719207995047327,1.0,0.6640396002476336,1125.0012903474271,0.08400093065574765
frozen,17,3,0.12083,0.124,bitmap_prefilter,6.695916999888141,1.0,0.665204150005593,958.0035111866891,0.08299684850499034
frozen,18,3,0.12083,0.124,bitmap_prefilter,6.926541005668696,1.0,0.6536729497165652,959.0003173798323,0.08299684850499034
frozen,19,3,0.12083,0.124,bitmap_prefilter,7.040457996481564,1.0,0.6479771001759218,1000.0003385357559,0.12500095181167126
frozen,20,3,0.12083,0.124,bitmap_prefilter,6.743333004123997,1.0,0.6628333497938002,916.9962140731514,0.08299684850499034
frozen,21,3,0.12083,0.124,bitmap_prefilter,6.720083001710009,1.0,0.6639958499144996,958.0035111866891,0.04200410330668092
frozen,22,3,0.12083,0.124,bitmap_prefilter,6.941665997146629,1.0,0.6529167001426686,958.9930414222181,0.08299684850499034
frozen,23,3,0.12083,0.124,bitmap_prefilter,6.977375000133179,1.0,0.651131249993341,958.0035111866891,0.08299684850499034
frozen,24,3,0.12083,0.124,bitmap_prefilter,7.036208997305948,1.0,0.6481895501347026,958.0035111866891,0.08300412446260452
frozen,25,3,0.12083,0.124,bitmap_prefilter,7.096291992638726,1.0,0.6451854003680637,958.0035111866891,0.08400093065574765
frozen,26,3,0.12083,0.124,bitmap_prefilter,7.217416998173576,1.0,0.6391291500913212,959.0003173798323,0.08299684850499034
frozen,27,3,0.12083,0.124,bitmap_prefilter,6.858042994281277,0.8,0.0,1291.002263315022,0.08399365469813347
frozen,28,3,0.12083,0.124,bitmap_prefilter,6.923707995156292,1.0,0.6538146002421854,959.0003173798323,0.08299684850499034
frozen,29,3,0.12083,0.124,bitmap_prefilter,7.12379199831048,1.0,0.643810400084476,959.0003173798323,0.08299684850499034
frozen,30,3,0.12083,0.124,bitmap_prefilter,6.950875002075918,1.0,0.6524562498962041,958.0035111866891,0.041996827349066734
frozen,31,3,0.12083,0.124,bitmap_prefilter,6.723456994222943,1.0,0.6638271502888529,959.0003173798323,0.08299684850499034
frozen,32,3,0.12083,0.124,bitmap_prefilter,7.044082994980272,1.0,0.6477958502509864,958.0035111866891,0.08299684850499034
frozen,33,3,0.12083,0.124,bitmap_prefilter,7.083875003445428,1.0,0.6458062498277286,959.0003173798323,0.08299684850499034
frozen,34,3,0.12083,0.124,bitmap_prefilter,6.924707995494828,1.0,0.6537646002252586,958.0035111866891,0.08299684850499034
frozen,35,3,0.12083,0.124,bitmap_prefilter,6.97025099361781,1.0,0.6514874503191095,959.0003173798323,0.08299684850499034
frozen,36,3,0.12083,0.124,bitmap_prefilter,7.099833994288929,1.0,0.6450083002855536,959.0003173798323,0.08300412446260452
frozen,37,3,0.12083,0.124,bitmap_prefilter,6.830458005424589,1.0,0.6584770997287706,959.0003173798323,0.08299684850499034
frozen,38,3,0.12083,0.124,bitmap_prefilter,6.735083996318281,1.0,0.663245800184086,957.996235229075,0.08299684850499034
frozen,39,3,0.12083,0.124,bitmap_prefilter,6.956790995900519,1.0,0.652160450204974,958.0035111866891,0.08300412446260452
frozen,40,3,0.12083,0.124,bitmap_prefilter,6.771708001906518,1.0,0.6614145999046741,917.0034900307655,0.08299684850499034
frozen,41,3,0.12083,0.124,bitmap_prefilter,6.850666999525856,1.0,0.6574666500237072,957.996235229075,0.08400093065574765
frozen,42,3,0.12083,0.124,bitmap_prefilter,6.769958999939263,1.0,0.6615020500030369,957.996235229075,0.08299684850499034
frozen,43,3,0.12083,0.124,bitmap_prefilter,6.9304999997257255,1.0,0.6534750000137137,958.0035111866891,0.04200410330668092
frozen,44,3,0.12083,0.124,bitmap_prefilter,6.715000003168825,1.0,0.6642499998415587,916.0066838376224,0.08300412446260452
frozen,45,3,0.12083,0.124,bitmap_prefilter,6.694832998618949,1.0,0.6652583500690525,958.0035111866891,0.08300412446260452
frozen,46,3,0.12083,0.124,bitmap_prefilter,7.051333996059839,1.0,0.6474333001970081,915.9994078800082,0.08299684850499034
frozen,47,3,0.12083,0.124,bitmap_prefilter,7.131250007660128,1.0,0.6434374996169936,958.0035111866891,0.08400093065574765
frozen,48,3,0.12083,0.124,bitmap_prefilter,6.771624997782055,1.0,0.6614187501108972,916.9962140731514,0.08300412446260452
frozen,49,3,0.12083,0.124,bitmap_prefilter,6.707958003971726,1.0,0.6646020998014137,957.996235229075,0.08299684850499034
frozen,0,4,0.14001,0.13066666666666665,bitmap_prefilter,16.702332002751064,1.0,0.16488339986244682,2417.0003598555923,0.08299684850499034
frozen,1,4,0.14001,0.13066666666666665,bitmap_prefilter,7.939042006910313,1.0,0.6030478996544844,1667.001924943179,0.08299684850499034
frozen,2,4,0.14001,0.13066666666666665,bitmap_prefilter,7.811123999999836,1.0,0.6094438000000082,1500.004145782441,0.08299684850499034
frozen,3,4,0.14001,0.13066666666666665,bitmap_prefilter,7.76708300691098,1.0,0.611645849654451,1459.0041246265173,0.041000021155923605
frozen,4,4,0.14001,0.13066666666666665,bitmap_prefilter,7.852291004383005,1.0,0.6073854497808497,1417.0000213198364,0.08400093065574765
frozen,5,4,0.14001,0.13066666666666665,bitmap_prefilter,7.7309999978751875,1.0,0.6134500001062406,1500.004145782441,0.08300412446260452
frozen,6,4,0.14001,0.13066666666666665,bitmap_prefilter,7.921791002445389,1.0,0.6039104498777306,1707.9946701414883,0.08400093065574765
frozen,7,4,0.14001,0.13066666666666665,bitmap_prefilter,7.855249998101499,1.0,0.607237500094925,1458.00004247576,0.041996827349066734
frozen,8,4,0.14001,0.13066666666666665,bitmap_prefilter,7.819625003321562,1.0,0.6090187498339219,1417.0000213198364,0.08299684850499034
frozen,9,4,0.14001,0.13066666666666665,bitmap_prefilter,7.702167000388727,1.0,0.6148916499805637,1415.995939169079,0.08299684850499034
frozen,10,4,0.14001,0.13066666666666665,bitmap_prefilter,7.754042002488859,1.0,0.612297899875557,1459.0041246265173,0.08299684850499034
frozen,11,4,0.14001,0.13066666666666665,bitmap_prefilter,7.848459004890174,1.0,0.6075770497554913,1374.9959180131555,0.12500095181167126
frozen,12,4,0.14001,0.13066666666666665,bitmap_prefilter,7.7238329977262765,1.0,0.6138083501136862,1458.996848668903,0.08299684850499034
frozen,13,4,0.14001,0.13066666666666665,bitmap_prefilter,7.977374996698927,1.0,0.6011312501650536,1417.0000213198364,0.08299684850499034
frozen,14,4,0.14001,0.13066666666666665,bitmap_prefilter,7.845000000088476,1.0,0.6077499999955762,1458.00004247576,0.08399365469813347
frozen,15,4,0.14001,0.13066666666666665,bitmap_prefilter,7.795124998665415,1.0,0.6102437500667293,1375.0031939707696,0.08400093065574765
frozen,16,4,0.14001,0.13066666666666665,bitmap_prefilter,8.028916992770974,1.0,0.5985541503614513,1417.0000213198364,0.08299684850499034
frozen,17,4,0.14001,0.13066666666666665,bitmap_prefilter,7.7925829973537475,1.0,0.6103708501323126,1416.0032151266932,0.08300412446260452
frozen,18,4,0.14001,0.13066666666666665,bitmap_prefilter,7.732707992545329,1.0,0.6133646003727335,1374.9959180131555,0.08399365469813347
frozen,19,4,0.14001,0.13066666666666665,bitmap_prefilter,7.767291994241532,1.0,0.6116354002879234,1415.995939169079,0.08299684850499034
frozen,20,4,0.14001,0.13066666666666665,bitmap_prefilter,7.857666001655161,1.0,0.6071166999172419,1374.9959180131555,0.041996827349066734
frozen,21,4,0.14001,0.13066666666666665,bitmap_prefilter,7.7476669976022094,1.0,0.6126166501198895,1417.0000213198364,0.08299684850499034
frozen,22,4,0.14001,0.13066666666666665,bitmap_prefilter,7.704666000790894,1.0,0.6147666999604553,1415.995939169079,0.08300412446260452
frozen,23,4,0.14001,0.13066666666666665,bitmap_prefilter,7.735292005236261,1.0,0.613235399738187,1458.00004247576,0.12500095181167126
frozen,24,4,0.14001,0.13066666666666665,bitmap_prefilter,7.758624997222796,1.0,0.6120687501388602,1499.9968698248267,0.08300412446260452
frozen,25,4,0.14001,0.13066666666666665,bitmap_prefilter,7.720708999841008,1.0,0.6139645500079496,1415.995939169079,0.08299684850499034
frozen,26,4,0.14001,0.13066666666666665,bitmap_prefilter,7.699706999119371,1.0,0.6150146500440314,1417.0000213198364,0.08300412446260452
frozen,27,4,0.14001,0.13066666666666665,bitmap_prefilter,7.70424900110811,0.9,0.0,1417.0000213198364,0.08300412446260452
frozen,28,4,0.14001,0.13066666666666665,bitmap_prefilter,7.736956998996902,1.0,0.6131521500501549,1415.995939169079,0.08300412446260452
frozen,29,4,0.14001,0.13066666666666665,bitmap_prefilter,7.740209002804477,1.0,0.6129895498597762,1375.0031939707696,0.08299684850499034
frozen,30,4,0.14001,0.13066666666666665,bitmap_prefilter,7.7269169996725395,1.0,0.613654150016373,1416.0032151266932,0.12500095181167126
frozen,31,4,0.14001,0.13066666666666665,bitmap_prefilter,7.7391239974531345,1.0,0.6130438001273433,1415.995939169079,0.08299684850499034
frozen,32,4,0.14001,0.13066666666666665,bitmap_prefilter,7.7447920048143715,1.0,0.6127603997592814,1500.004145782441,0.041996827349066734
frozen,33,4,0.14001,0.13066666666666665,bitmap_prefilter,7.747125993773807,1.0,0.6126437003113097,1417.0000213198364,0.041996827349066734
frozen,34,4,0.14001,0.13066666666666665,bitmap_prefilter,7.720458001131192,1.0,0.6139770999434404,1417.0000213198364,0.041996827349066734
frozen,35,4,0.14001,0.13066666666666665,bitmap_prefilter,7.761665998259559,1.0,0.611916700087022,1415.995939169079,0.08300412446260452
frozen,36,4,0.14001,0.13066666666666665,bitmap_prefilter,7.715959000051953,1.0,0.6142020499974024,1417.0000213198364,0.12500095181167126
frozen,37,4,0.14001,0.13066666666666665,bitmap_prefilter,7.723666996753309,1.0,0.6138166501623346,1417.0000213198364,0.041996827349066734
frozen,38,4,0.14001,0.13066666666666665,bitmap_prefilter,7.735625003988389,1.0,0.6132187498005806,1417.0000213198364,0.041996827349066734
frozen,39,4,0.14001,0.13066666666666665,bitmap_prefilter,7.721417001448572,1.0,0.6139291499275714,1417.0000213198364,0.04200410330668092
frozen,40,4,0.14001,0.13066666666666665,bitmap_prefilter,7.775875004881527,1.0,0.6112062497559236,1374.9959180131555,0.08300412446260452
frozen,41,4,0.14001,0.13066666666666665,bitmap_prefilter,7.764874993881676,1.0,0.6117562503059162,1375.0031939707696,0.08300412446260452
frozen,42,4,0.14001,0.13066666666666665,bitmap_prefilter,7.72716600476997,1.0,0.6136416997615015,1375.0031939707696,0.08300412446260452
frozen,43,4,0.14001,0.13066666666666665,bitmap_prefilter,7.811832001607399,1.0,0.60940839991963,1374.9959180131555,0.08300412446260452
frozen,44,4,0.14001,0.13066666666666665,bitmap_prefilter,7.956749999721069,1.0,0.6021625000139466,1415.995939169079,0.08299684850499034
frozen,45,4,0.14001,0.13066666666666665,bitmap_prefilter,7.76837499870453,1.0,0.6115812500647735,1417.0000213198364,0.08299684850499034
frozen,46,4,0.14001,0.13066666666666665,bitmap_prefilter,7.723832008196041,1.0,0.613808399590198,1416.0032151266932,0.08300412446260452
frozen,47,4,0.14001,0.13066666666666665,bitmap_prefilter,7.860666999476962,1.0,0.6069666500261519,1374.9959180131555,0.08300412446260452
frozen,48,4,0.14001,0.13066666666666665,bitmap_prefilter,8.054416997765657,1.0,0.5972791501117172,1417.0000213198364,0.12500095181167126
frozen,49,4,0.14001,0.13066666666666665,bitmap_prefilter,7.723499998974148,1.0,0.6138250000512926,1374.9959180131555,0.08399365469813347
frozen,0,5,0.16022,0.16,bitmap_prefilter,19.41991599596804,1.0,0.029004200201597996,2083.0048015341163,0.08300412446260452
frozen,1,5,0.16022,0.16,bitmap_prefilter,8.890957993571647,1.0,0.5554521003214177,1791.995600797236,0.041996827349066734
frozen,2,5,0.16022,0.16,bitmap_prefilter,8.81229099468328,1.0,0.559385450265836,1665.9978427924216,0.08300412446260452
frozen,3,5,0.16022,0.16,bitmap_prefilter,8.784334000665694,1.0,0.5607832999667153,1624.997821636498,0.08299684850499034
frozen,4,5,0.16022,0.16,bitmap_prefilter,8.777499991992954,1.0,0.5611250004003523,1625.0050975941122,0.08300412446260452
frozen,5,5,0.16022,0.16,bitmap_prefilter,8.798665992799215,1.0,0.5600667003600392,1624.997821636498,0.08300412446260452
frozen,6,5,0.16022,0.16,bitmap_prefilter,8.822459007205907,1.0,0.5588770496397046,1625.0050975941122,0.08299684850499034
frozen,7,5,0.16022,0.16,bitmap_prefilter,8.760041993809864,1.0,0.5619979003095068,1665.9978427924216,0.08299684850499034
frozen,8,5,0.16022,0.16,bitmap_prefilter,8.737792006286327,1.0,0.5631103996856837,1625.0050975941122,0.08299684850499034
frozen,9,5,0.16022,0.16,bitmap_prefilter,8.75774999440182,1.0,0.562112500279909,1583.0009942874312,0.08400093065574765
frozen,10,5,0.16022,0.16,bitmap_prefilter,8.730957997613586,1.0,0.5634521001193207,1625.0050975941122,0.08299684850499034
frozen,11,5,0.16022,0.16,bitmap_prefilter,8.697125005710404,1.0,0.5651437497144798,1583.0009942874312,0.08400093065574765
frozen,12,5,0.16022,0.16,bitmap_prefilter,8.766250000917353,1.0,0.5616874999541324,1624.997821636498,0.08399365469813347
frozen,13,5,0.16022,0.16,bitmap_prefilter,8.731334004551172,1.0,0.5634332997724414,1583.9978004805744,0.08299684850499034
frozen,14,5,0.16022,0.16,bitmap_prefilter,8.76212499133544,1.0,0.561893750433228,1625.0050975941122,0.08299684850499034
frozen,15,5,0.16022,0.16,bitmap_prefilter,8.7316670033033,1.0,0.563416649834835,1583.0009942874312,0.08299684850499034
frozen,16,5,0.16022,0.16,bitmap_prefilter,8.76987499941606,1.0,0.561506250029197,1666.0051187500358,0.08299684850499034
frozen,17,5,0.16022,0.16,bitmap_prefilter,8.787584003584925,1.0,0.5606207998207537,1624.997821636498,0.08299684850499034
frozen,18,5,0.16022,0.16,bitmap_prefilter,8.999999998195563,1.0,0.5500000000902219,1666.0051187500358,0.041000021155923605
frozen,19,5,0.16022,0.16,bitmap_prefilter,9.064208003110252,1.0,0.5467895998444874,1667.001924943179,0.08300412446260452
frozen,20,5,0.16022,0.16,bitmap_prefilter,8.912333003536332,1.0,0.5543833498231834,1666.0051187500358,0.12500095181167126
frozen,21,5,0.16022,0.16,bitmap_prefilter,8.86062399513321,1.0,0.5569688002433395,1624.997821636498,0.08299684850499034
frozen,22,5,0.16022,0.16,bitmap_prefilter,9.064458005013876,1.0,0.5467770997493062,1625.0050975941122,0.12500095181167126
frozen,23,5,0.16022,0.16,bitmap_prefilter,8.970541995950043,1.0,0.5514729002024978,1624.997821636498,0.08299684850499034
frozen,24,5,0.16022,0.16,bitmap_prefilter,9.268959001929034,1.0,0.5365520499035483,1584.0050764381886,0.08300412446260452
frozen,25,5,0.16022,0.16,bitmap_prefilter,9.039957003551535,1.0,0.5480021498224232,1667.001924943179,0.08400093065574765
frozen,26,5,0.16022,0.16,bitmap_prefilter,8.859208006469999,1.0,0.5570395996765001,1624.997821636498,0.08399365469813347
frozen,27,5,0.16022,0.16,bitmap_prefilter,8.82962499599671,0.8,0.0,1667.001924943179,0.041996827349066734
frozen,28,5,0.16022,0.16,bitmap_prefilter,8.948624999902677,1.0,0.5525687500048662,1625.0050975941122,0.08299684850499034
frozen,29,5,0.16022,0.16,bitmap_prefilter,8.782083998085,1.0,0.56089580009575,1583.0009942874312,0.08299684850499034
frozen,30,5,0.16022,0.16,bitmap_prefilter,8.775082991633099,1.0,0.5612458504183451,1584.0050764381886,0.08300412446260452
frozen,31,5,0.16022,0.16,bitmap_prefilter,8.800542003882583,1.0,0.5599728998058708,1583.0009942874312,0.08400093065574765
frozen,32,5,0.16022,0.16,bitmap_prefilter,8.74945800023852,1.0,0.562527099988074,1583.0009942874312,0.041000021155923605
frozen,33,5,0.16022,0.16,bitmap_prefilter,8.79283399990527,1.0,0.5603583000047365,1665.9978427924216,0.12499367585405707
frozen,34,5,0.16022,0.16,bitmap_prefilter,8.837749999656808,1.0,0.5581125000171596,1625.0050975941122,0.08300412446260452
frozen,35,5,0.16022,0.16,bitmap_prefilter,8.758874995692167,1.0,0.5620562502153916,1624.997821636498,0.08299684850499034
frozen,36,5,0.16022,0.16,bitmap_prefilter,8.761207995121367,1.0,0.5619396002439316,1624.997821636498,0.08400093065574765
frozen,37,5,0.16022,0.16,bitmap_prefilter,8.829041995340958,1.0,0.5585479002329521,1665.9978427924216,0.08299684850499034
frozen,38,5,0.16022,0.16,bitmap_prefilter,8.74329198995838,1.0,0.562835400502081,5082.99854118377,0.08299684850499034
frozen,39,5,0.16022,0.16,bitmap_prefilter,8.763541001826525,1.0,0.5618229499086738,1666.9946489855647,0.08299684850499034
frozen,40,5,0.16022,0.16,bitmap_prefilter,8.83520699426299,1.0,0.5582396502868505,1624.997821636498,0.08400093065574765
frozen,41,5,0.16022,0.16,bitmap_prefilter,8.751500005018897,1.0,0.5624249997490551,1583.0009942874312,0.08300412446260452
frozen,42,5,0.16022,0.16,bitmap_prefilter,8.752958994591609,1.0,0.5623520502704196,1667.001924943179,0.041996827349066734
frozen,43,5,0.16022,0.16,bitmap_prefilter,8.911874996556435,1.0,0.5544062501721783,1584.0050764381886,0.08299684850499034
frozen,44,5,0.16022,0.16,bitmap_prefilter,8.72204199549742,1.0,0.563897900225129,1624.997821636498,0.08299684850499034
frozen,45,5,0.16022,0.16,bitmap_prefilter,8.760000004258472,1.0,0.5619999997870764,1625.0050975941122,0.08299684850499034
frozen,46,5,0.16022,0.16,bitmap_prefilter,8.794541005045176,1.0,0.5602729497477412,1667.001924943179,0.041996827349066734
frozen,47,5,0.16022,0.16,bitmap_prefilter,8.777334005571902,1.0,0.5611332997214049,1624.997821636498,0.04200410330668092
frozen,48,5,0.16022,0.16,bitmap_prefilter,9.094583998376038,1.0,0.5452708000811981,1833.9997041039169,0.08299684850499034
frozen,49,5,0.16022,0.16,bitmap_prefilter,8.877500004018657,1.0,0.5561249997990672,1624.997821636498,0.08299684850499034
frozen,0,6,0.178125,0.17883333333333334,bitmap_prefilter,30.963250006607268,1.0,0.0,2417.0003598555923,0.04200410330668092
frozen,1,6,0.178125,0.17883333333333334,bitmap_prefilter,9.772749996045604,1.0,0.5113625001977198,2208.9952835813165,0.08300412446260452
frozen,2,6,0.178125,0.17883333333333334,bitmap_prefilter,10.123708998435177,1.0,0.49381455007824115,2000.0006770715117,0.08400093065574765
frozen,3,6,0.178125,0.17883333333333334,bitmap_prefilter,11.635750001005363,1.0,0.41821249994973186,2000.0006770715117,0.08300412446260452
frozen,4,6,0.178125,0.17883333333333334,bitmap_prefilter,9.809875002247281,1.0,0.5095062498876359,1916.9965526089072,0.08400093065574765
frozen,5,6,0.178125,0.17883333333333334,bitmap_prefilter,10.094458993989974,1.0,0.4952770503005013,1957.9965737648308,0.12500095181167126
frozen,6,6,0.178125,0.17883333333333334,bitmap_prefilter,9.888709006190766,1.0,0.5055645496904617,1916.9965526089072,0.041996827349066734
frozen,7,6,0.178125,0.17883333333333334,bitmap_prefilter,10.810250001668464,1.0,0.4594874999165768,1915.999746415764,0.08299684850499034
frozen,8,6,0.178125,0.17883333333333334,bitmap_prefilter,10.000583992223255,1.0,0.49997080038883723,1917.0038285665214,0.08300412446260452
frozen,9,6,0.178125,0.17883333333333334,bitmap_prefilter,10.4739580056048,1.0,0.47630209971976,1957.9965737648308,0.08300412446260452
frozen,10,6,0.178125,0.17883333333333334,bitmap_prefilter,10.295792002580129,1.0,0.48521039987099357,1957.9965737648308,0.08299684850499034
frozen,11,6,0.178125,0.17883333333333334,bitmap_prefilter,10.033416001533624,1.0,0.4983291999233188,1916.9965526089072,0.041996827349066734
frozen,12,6,0.178125,0.17883333333333334,bitmap_prefilter,10.026083007687703,1.0,0.49869584961561486,1915.999746415764,0.08299684850499034
