phase,query_idx,filter_idx,actual_selectivity,estimated_selectivity,strategy_chosen,latency_ms,recall,reward,predict_overhead_us,route_overhead_us
learning,20,21,1.0,1.0,post_filter,0.4058330086991191,1.0,0.9959416699130088,999.9494068324566,0.08294591680169106
learning,49,26,0.498065,0.49383333333333335,post_filter,0.4563749535009265,1.0,0.9954362504649907,4625.00611320138,0.8329516276717186
learning,2,7,0.211115,0.2095,post_filter,0.5199589650146663,0.9,0.0,3000.02284348011,0.500003807246685
learning,17,12,0.318055,0.30733333333333335,bitmap_prefilter,108.76583302160725,1.0,0.0,1709.0351320803165,0.6249756552278996
learning,36,29,0.495095,0.4925,post_filter,0.4230000195093453,1.0,0.9957699998049065,4749.977961182594,0.7500057108700275
learning,13,10,0.269105,0.2755,post_filter,0.6237069610506296,1.0,0.9937629303894937,10374.991688877344,0.7090275175869465
learning,41,12,0.318055,0.30733333333333335,bitmap_prefilter,47.19062498770654,1.0,0.5280937501229346,1624.9832697212696,0.625033862888813
learning,8,8,0.22942,0.23266666666666666,bitmap_prefilter,45.978541020303965,1.0,0.5402145897969604,5792.011506855488,0.5839974619448185
learning,34,17,0.634135,0.6293333333333333,bitmap_prefilter,81.57116698566824,1.0,0.18428833014331758,7416.994776576757,0.9580398909747601
learning,27,18,0.543895,0.541,post_filter,0.5149170756340027,1.0,0.99485082924366,6582.995411008596,0.8750357665121555
learning,23,12,0.318055,0.30733333333333335,bitmap_prefilter,45.03279295749962,1.0,0.5496720704250038,1499.9532140791416,0.667001586407423
learning,32,4,0.14593,0.1435,bitmap_prefilter,25.224709068425,1.0,0.74775290931575,750.0057108700275,0.500003807246685
learning,3,24,0.50093,0.497,post_filter,0.5572090158239007,0.9,0.0,5166.977643966675,0.792031642049551
learning,40,4,0.14593,0.1435,bitmap_prefilter,22.978499997407198,1.0,0.770215000025928,375.0319592654705,0.4589674063026905
learning,27,21,1.0,1.0,post_filter,0.5430410383269191,1.0,0.9945695896167308,416.01015254855156,0.08300412446260452
learning,4,19,0.53564,0.5466666666666666,bitmap_prefilter,72.30854104273021,1.0,0.2769145895726979,6541.027687489986,0.8329516276717186
learning,29,19,0.53564,0.5466666666666666,post_filter,0.45904098078608513,1.0,0.9954095901921391,4916.044417768717,0.8330098353326321
learning,0,17,0.634135,0.6293333333333333,post_filter,0.7004999788478017,0.9,0.0,5582.987796515226,0.9589712135493755
learning,43,3,0.10466,0.10066666666666667,post_filter,0.4040839849039912,0.9,0.0,2457.9931050539017,0.458036083728075
learning,17,24,0.50093,0.497,post_filter,0.3885420155711472,1.0,0.9961145798442885,4708.010237663984,0.833999365568161
learning,7,10,0.269105,0.2755,bitmap_prefilter,40.54916702443734,1.0,0.5945083297556266,2916.960511356592,0.6660120561718941
learning,29,5,0.15984,0.15766666666666668,bitmap_prefilter,23.956083052325994,1.0,0.7604391694767401,2541.986759752035,0.500003807246685
learning,46,23,0.50137,0.49766666666666665,bitmap_prefilter,66.49341696174815,1.0,0.33506583038251847,5415.990017354488,0.8330098353326321
learning,48,16,0.67152,0.6761666666666667,bitmap_prefilter,87.92166702914983,1.0,0.1207833297085017,11750.031262636185,1.00000761449337
learning,6,29,0.495095,0.4925,post_filter,0.53416594164446,0.9,0.0,4625.00611320138,0.7919734343886375
learning,40,9,0.24966,0.25466666666666665,post_filter,0.5553750088438392,0.5,0.0,4041.0086512565613,0.5830079317092896
learning,9,6,0.182175,0.17783333333333334,bitmap_prefilter,31.508374959230423,1.0,0.6849162504076958,2374.988980591297,0.541971530765295
learning,34,5,0.15984,0.15766666666666668,post_filter,0.49949903041124344,1.0,0.9950050096958876,2167.013008147478,0.6660120561718941
learning,33,29,0.495095,0.4925,post_filter,0.2752079744823277,1.0,0.9972479202551767,4542.001988738775,0.8330098353326321
learning,20,19,0.53564,0.5466666666666666,bitmap_prefilter,71.90545805497095,1.0,0.2809454194502905,5042.00579598546,0.9159557521343231
learning,23,3,0.10466,0.10066666666666667,post_filter,0.5818340578116477,0.1,0.0,1834.006980061531,0.41601015254855156
learning,19,26,0.498065,0.49383333333333335,bitmap_prefilter,68.09016701299697,1.0,0.3190983298700303,4625.00611320138,0.8749775588512421
learning,36,7,0.211115,0.2095,post_filter,0.5185829941183329,1.0,0.9948141700588167,2624.9908842146397,0.500003807246685
learning,46,2,0.091935,0.0895,bitmap_prefilter,14.58345801802352,1.0,0.8541654198197648,1083.0117389559746,0.4169996827840805
learning,48,2,0.091935,0.0895,post_filter,0.7299999706447124,0.0,0.0,1000.00761449337,0.37497375160455704
learning,8,4,0.14593,0.1435,post_filter,0.652958988212049,1.0,0.9934704101178795,333.00602808594704,0.4169996827840805
learning,10,17,0.634135,0.6293333333333333,bitmap_prefilter,83.05354096228257,1.0,0.16946459037717432,5499.983672052622,0.9579816833138466
learning,38,27,0.4977,0.49666666666666665,bitmap_prefilter,67.20783305354416,1.0,0.32792166946455836,4749.977961182594,0.7909839041531086
learning,34,6,0.182175,0.17783333333333334,post_filter,0.7389999809674919,0.4,0.0,1500.011421740055,0.4589674063026905
learning,12,22,0.520815,0.5185,post_filter,0.3701670211739838,1.0,0.9962983297882602,5208.014044910669,0.833999365568161
learning,42,12,0.318055,0.30733333333333335,post_filter,0.6986660300754011,0.9,0.0,1624.9832697212696,0.5839974619448185
learning,33,14,0.38971,0.4031666666666667,bitmap_prefilter,53.872376040089875,1.0,0.46127623959910125,2707.995008677244,0.7079797796905041
learning,14,7,0.211115,0.2095,bitmap_prefilter,32.59920800337568,1.0,0.6740079199662432,2333.9525796473026,0.5420297384262085
learning,37,0,0.05569,0.05516666666666667,post_filter,0.5670409882441163,0.9,0.0,541.971530765295,0.3750319592654705
learning,14,18,0.543895,0.541,bitmap_prefilter,72.69000000087544,1.0,0.27309999999124557,5457.957740873098,0.8750357665121555
learning,40,22,0.520815,0.5185,bitmap_prefilter,69.07058297656476,1.0,0.30929417023435235,4792.003892362118,0.8330098353326321
learning,2,2,0.091935,0.0895,post_filter,0.7859580218791962,0.6,0.0,1000.00761449337,0.41601015254855156
learning,32,2,0.091935,0.0895,bitmap_prefilter,14.534832967910916,1.0,0.8546516703208908,1084.0012691915035,0.3750319592654705
learning,31,21,1.0,1.0,post_filter,0.41704101022332907,1.0,0.9958295898977667,375.0319592654705,0.08300412446260452
learning,34,6,0.182175,0.17783333333333334,bitmap_prefilter,27.07004197873175,1.0,0.7292995802126825,1334.003172814846,0.500003807246685
learning,36,29,0.495095,0.4925,post_filter,0.4230000195093453,1.0,0.9957699998049065,4500.034265220165,8.500006515532732
learning,30,7,0.211115,0.2095,post_filter,0.6651249714195728,0.1,0.0,2374.988980591297,0.5420297384262085
learning,6,6,0.182175,0.17783333333333334,bitmap_prefilter,27.217499969992787,1.0,0.7278250003000721,1334.003172814846,0.500003807246685
learning,22,13,0.340785,0.347,bitmap_prefilter,48.263999982737005,1.0,0.51736000017263,7165.9451350569725,0.6659538485109806
learning,46,14,0.38971,0.4031666666666667,bitmap_prefilter,68.65870906040072,1.0,0.31341290939599276,2457.9931050539017,0.7079797796905041
learning,41,20,0.52445,0.5201666666666667,bitmap_prefilter,70.73720899643376,1.0,0.29262791003566235,5416.979547590017,0.833999365568161
learning,46,12,0.318055,0.30733333333333335,bitmap_prefilter,46.11358302645385,1.0,0.5388641697354615,1500.011421740055,0.625033862888813
learning,6,27,0.4977,0.49666666666666665,post_filter,0.5291669513098896,0.9,0.0,4583.03838968277,3.8750004023313522
learning,34,6,0.182175,0.17783333333333334,bitmap_prefilter,27.07004197873175,1.0,0.7292995802126825,1458.043698221445,0.459025613963604
learning,11,13,0.340785,0.347,bitmap_prefilter,54.82183396816254,1.0,0.45178166031837463,3709.0503610670567,0.7079797796905041
learning,4,7,0.211115,0.2095,bitmap_prefilter,29.08008301164955,1.0,0.7091991698835045,2415.967173874378,0.5409820005297661
learning,35,27,0.4977,0.49666666666666665,post_filter,0.23512501502409577,1.0,0.997648749849759,4542.001988738775,2.374988980591297
learning,0,17,0.634135,0.6293333333333333,post_filter,0.7004999788478017,0.9,0.0,5332.985892891884,0.9159557521343231
learning,48,29,0.495095,0.4925,post_filter,0.43529196409508586,0.9,0.0,4417.030140757561,1.9170111045241356
learning,26,5,0.15984,0.15766666666666668,bitmap_prefilter,22.953458013944328,1.0,0.7704654198605567,2040.9934222698212,0.458036083728075
learning,25,6,0.182175,0.17783333333333334,post_filter,0.48275006702169776,0.7,0.0,1292.035449296236,0.500003807246685
learning,24,5,0.15984,0.15766666666666668,bitmap_prefilter,23.139249009545892,1.0,0.7686075099045411,1958.04750546813,0.45797787606716156
learning,16,12,0.318055,0.30733333333333335,post_filter,0.38279202999547124,1.0,0.9961720797000453,1459.033228456974,0.6249756552278996
learning,29,25,0.499745,0.499,bitmap_prefilter,66.86829205136746,1.0,0.3313170794863254,4791.945684701204,1.9170111045241356
learning,46,22,0.520815,0.5185,post_filter,0.6311240140348673,0.9,0.0,4875.008016824722,0.7919734343886375
learning,42,17,0.634135,0.6293333333333333,post_filter,0.3759589744731784,1.0,0.9962404102552682,5250.039976090193,0.8749775588512421
learning,12,4,0.14593,0.1435,bitmap_prefilter,22.402833972591907,1.0,0.7759716602740809,333.00602808594704,0.4169996827840805
learning,37,1,0.068415,0.06633333333333333,post_filter,0.6381660350598395,0.9,0.0,1207.983586937189,0.37497375160455704
learning,47,1,0.068415,0.06633333333333333,bitmap_prefilter,11.368458974175155,1.0,0.8863154102582484,833.999365568161,0.33300602808594704
learning,37,1,0.068415,0.06633333333333333,bitmap_prefilter,11.71795796835795,1.0,0.8828204203164205,957.9816833138466,0.3750319592654705
learning,33,29,0.495095,0.4925,post_filter,0.2752079744823277,1.0,0.9972479202551767,4500.034265220165,1.8329592421650887
learning,11,2,0.091935,0.0895,bitmap_prefilter,14.639000000897795,0.0,0.0,1041.97533801198,0.33300602808594704
learning,43,2,0.091935,0.0895,post_filter,0.388041022233665,0.9,0.0,959.029421210289,0.37497375160455704
learning,7,12,0.318055,0.30733333333333335,post_filter,0.4998330259695649,1.0,0.9950016697403044,1417.0072972774506,0.6249756552278996
learning,15,18,0.543895,0.541,post_filter,0.4469580599106848,1.0,0.9955304194008932,5165.988113731146,0.8749775588512421
learning,39,1,0.068415,0.06633333333333333,bitmap_prefilter,10.825000004842877,1.0,0.8917499999515712,833.999365568161,0.37497375160455704
learning,37,21,1.0,1.0,post_filter,0.4946659901179373,1.0,0.9950533400988206,374.97375160455704,0.08300412446260452
learning,33,18,0.543895,0.541,bitmap_prefilter,72.00579199707136,1.0,0.27994208002928644,4917.033948004246,0.8750357665121555
learning,13,8,0.22942,0.23266666666666666,post_filter,0.7550009759142995,0.3,0.0,2750.0209398567677,0.5830079317092896
learning,15,10,0.269105,0.2755,bitmap_prefilter,42.218250047881156,1.0,0.5778174995211884,2917.0187190175056,0.5839974619448185
learning,42,4,0.14593,0.1435,post_filter,0.4166250000707805,1.0,0.9958337499992922,374.97375160455704,0.458036083728075
learning,20,14,0.38971,0.4031666666666667,post_filter,0.42858399683609605,1.0,0.995714160031639,2457.9931050539017,0.708969309926033
learning,4,29,0.495095,0.4925,post_filter,0.51979097770527,1.0,0.9948020902229473,4458.997864276171,1.7919810488820076
learning,6,18,0.543895,0.541,bitmap_prefilter,72.18620803905651,1.0,0.2781379196094349,4875.008016824722,0.8750357665121555
learning,32,6,0.182175,0.17783333333333334,bitmap_prefilter,27.648374962154776,1.0,0.7235162503784522,1292.035449296236,0.45797787606716156
learning,22,29,0.495095,0.4925,post_filter,0.4017089959233999,1.0,0.995982910040766,4417.030140757561,1.6660196706652641
learning,15,28,0.495225,0.49333333333333335,post_filter,0.4374170093797147,1.0,0.9956258299062029,4665.984306484461,1.667009200900793
learning,28,5,0.15984,0.15766666666666668,post_filter,0.6496250280179083,0.7,0.0,1917.0111045241356,0.500003807246685
learning,19,22,0.520815,0.5185,post_filter,0.35195896634832025,1.0,0.9964804103365168,4834.029823541641,0.8329516276717186
learning,41,25,0.499745,0.499,post_filter,0.3732919576577842,1.0,0.9962670804234222,4792.003892362118,1.708976924419403
learning,35,21,1.0,1.0,post_filter,0.2851669560186565,1.0,0.9971483304398134,375.0319592654705,0.12497184798121452
learning,42,9,0.24966,0.25466666666666665,bitmap_prefilter,47.76445805327967,1.0,0.5223554194672033,2707.995008677244,0.541971530765295
learning,8,28,0.495225,0.49333333333333335,post_filter,0.6107510416768491,1.0,0.9938924895832315,4458.008334040642,1.6659614630043507
learning,6,28,0.495225,0.49333333333333335,post_filter,0.5557080148719251,0.9,0.0,8000.002708286047,1.8329592421650887
learning,17,4,0.14593,0.1435,bitmap_prefilter,20.59620793443173,1.0,0.7940379206556827,291.03830456733704,0.4169996827840805
learning,45,6,0.182175,0.17783333333333334,bitmap_prefilter,27.063499961514026,1.0,0.7293650003848597,1291.9772416353226,0.45797787606716156
learning,40,21,1.0,1.0,post_filter,0.378916971385479,1.0,0.9962108302861452,333.00602808594704,0.08300412446260452
learning,16,27,0.4977,0.49666666666666665,post_filter,0.33912499202415347,1.0,0.9966087500797585,4667.032044380903,1.6249832697212696
learning,3,8,0.22942,0.23266666666666666,bitmap_prefilter,34.955166978761554,1.0,0.6504483302123845,2417.0149117708206,0.500003807246685
learning,17,13,0.340785,0.347,bitmap_prefilter,49.41854195203632,1.0,0.5058145804796368,3584.0203054249287,0.6249756552278996
learning,49,10,0.269105,0.2755,bitmap_prefilter,45.65670806914568,1.0,0.5434329193085432,2791.9886633753777,0.5830079317092896
learning,10,8,0.22942,0.23266666666666666,post_filter,0.5333340377546847,0.9,0.0,2250.0171326100826,0.541971530765295
learning,45,17,0.634135,0.6293333333333333,bitmap_prefilter,81.91570901544765,1.0,0.18084290984552354,5292.007699608803,0.9170034900307655
learning,7,0,0.05569,0.05516666666666667,bitmap_prefilter,8.914624981116503,1.0,0.910853750188835,333.995558321476,0.3750319592654705
learning,44,28,0.495225,0.49333333333333335,post_filter,0.4739589639939368,1.0,0.9952604103600606,4541.012458503246,1.7919810488820076
learning,2,17,0.634135,0.6293333333333333,post_filter,0.4525420372374356,1.0,0.9954745796276256,5208.014044910669,0.9159557521343231
learning,35,18,0.543895,0.541,bitmap_prefilter,71.29829202312976,1.0,0.2870170797687024,4792.003892362118,0.8749775588512421
learning,2,4,0.14593,0.1435,bitmap_prefilter,22.70062593743205,1.0,0.7729937406256795,291.9696271419525,0.4169996827840805
learning,2,28,0.495225,0.49333333333333335,post_filter,0.39237499004229903,1.0,0.996076250099577,4458.008334040642,1.6660196706652641
learning,43,6,0.182175,0.17783333333333334,bitmap_prefilter,27.529376035090536,1.0,0.7247062396490946,1333.013642579317,1.00000761449337
learning,22,3,0.10466,0.10066666666666667,post_filter,0.4348749644123018,1.0,0.995651250355877,1584.0050764381886,0.41601015254855156
learning,26,28,0.495225,0.49333333333333335,post_filter,0.5217920406721532,1.0,0.9947820795932785,4499.976057559252,1.6660196706652641
learning,9,23,0.50137,0.49766666666666665,post_filter,0.4134170012548566,1.0,0.9958658299874514,4875.008016824722,1.625041477382183
learning,10,7,0.211115,0.2095,post_filter,0.38745900383219123,1.0,0.9961254099616781,2291.9848561286926,0.500003807246685
learning,11,25,0.499745,0.499,post_filter,0.3437509876675904,0.0,0.0,4707.952030003071,1.6659614630043507
learning,11,0,0.05569,0.05516666666666667,post_filter,0.3284999984316528,0.0,0.0,292.027834802866,0.37497375160455704
learning,26,10,0.269105,0.2755,post_filter,0.5802920204587281,1.0,0.9941970797954127,2624.9908842146397,0.5830079317092896
learning,47,27,0.4977,0.49666666666666665,post_filter,0.3844579914584756,1.0,0.9961554200854152,4542.001988738775,1.5420373529195786
learning,10,8,0.22942,0.23266666666666666,post_filter,0.5333340377546847,0.9,0.0,2250.0171326100826,0.5409820005297661
learning,24,3,0.10466,0.10066666666666667,post_filter,0.5828340072184801,0.9,0.0,1583.0155462026596,0.41601015254855156
learning,30,27,0.4977,0.49666666666666665,post_filter,0.36258401814848185,1.0,0.9963741598185152,4499.976057559252,1.6659614630043507
learning,29,26,0.498065,0.49383333333333335,post_filter,0.3852910012938082,1.0,0.9961470899870619,4542.001988738775,1.6249832697212696
learning,14,26,0.498065,0.49383333333333335,post_filter,0.42470800690352917,0.9,0.0,4499.976057559252,1.5840050764381886
learning,12,21,1.0,1.0,post_filter,0.5058750393800437,0.9,0.0,375.0319592654705,0.08300412446260452
learning,21,12,0.318055,0.30733333333333335,bitmap_prefilter,45.57133297203109,1.0,0.5442866702796891,1500.011421740055,0.625033862888813
learning,49,2,0.091935,0.0895,bitmap_prefilter,14.497168071102351,1.0,0.8550283192889765,958.9712135493755,0.37497375160455704
learning,32,20,0.52445,0.5201666666666667,bitmap_prefilter,69.33674996253103,1.0,0.3066325003746897,5082.983989268541,0.833999365568161
learning,34,26,0.498065,0.49383333333333335,post_filter,0.5124170565977693,0.9,0.0,4500.034265220165,1.6660196706652641
learning,7,0,0.05569,0.05516666666666667,post_filter,0.9355419897474349,0.2,0.0,374.97375160455704,0.37497375160455704
learning,11,8,0.22942,0.23266666666666666,post_filter,0.5053329514339566,0.0,0.0,2292.043063789606,0.5830079317092896
learning,2,8,0.22942,0.23266666666666666,bitmap_prefilter,33.79262494854629,1.0,0.6620737505145371,2207.991201430559,0.5410402081906796
learning,22,13,0.340785,0.347,post_filter,0.4729169886559248,1.0,0.9952708301134408,3624.9984987080097,0.625033862888813
learning,27,10,0.269105,0.2755,post_filter,0.5914589855819941,1.0,0.9940854101441801,2707.995008677244,0.5839974619448185
learning,7,16,0.67152,0.6761666666666667,bitmap_prefilter,86.818709038198,1.0,0.13181290961802006,6749.993190169334,1.04197533801198
learning,12,18,0.543895,0.541,bitmap_prefilter,73.2815419905819,1.0,0.267184580094181,4875.008016824722,0.8750357665121555
learning,27,22,0.520815,0.5185,bitmap_prefilter,69.15508396923542,1.0,0.3084491603076458,4834.029823541641,0.8330098353326321
learning,34,29,0.495095,0.4925,bitmap_prefilter,65.56879199342802,1.0,0.3443120800657198,4459.056071937084,1.6660196706652641
learning,47,23,0.50137,0.49766666666666665,post_filter,0.33949996577575803,1.0,0.9966050003422424,4708.999767899513,1.667009200900793
learning,27,11,0.30024,0.29283333333333333,bitmap_prefilter,50.69008399732411,1.0,0.4930991600267589,2957.9969123005867,0.5839974619448185
learning,21,21,1.0,1.0,post_filter,0.5343750235624611,1.0,0.9946562497643754,333.995558321476,0.08300412446260452
learning,20,19,0.53564,0.5466666666666666,post_filter,0.38104201667010784,1.0,0.9961895798332989,4791.014362126589,0.8749775588512421
learning,46,3,0.10466,0.10066666666666667,post_filter,0.6863750168122351,0.8,0.0,1542.0373529195786,0.37497375160455704
learning,19,16,0.67152,0.6761666666666667,post_filter,0.4359589656814933,0.8,0.0,5832.989700138569,0.959029421210289
learning,25,10,0.269105,0.2755,post_filter,0.5296249873936176,0.8,0.0,2790.9991331398487,0.5830079317092896
learning,8,17,0.634135,0.6293333333333333,bitmap_prefilter,96.31575096864253,1.0,0.03684249031357467,5207.955837249756,0.9999494068324566
learning,24,21,1.0,1.0,post_filter,0.541082990821451,1.0,0.9945891700917855,292.027834802866,0.08399365469813347
learning,47,21,1.0,1.0,post_filter,0.3242500242777169,1.0,0.9967574997572228,290.98009690642357,0.08300412446260452
learning,11,28,0.495225,0.49333333333333335,post_filter,0.34399901051074266,0.0,0.0,4499.976057559252,1.7079873941838741
learning,25,9,0.24966,0.25466666666666665,post_filter,0.5311249988153577,0.6,0.0,2542.0449674129486,0.5829497240483761
learning,19,0,0.05569,0.05516666666666667,bitmap_prefilter,8.798041963018477,1.0,0.9120195803698152,333.995558321476,0.3750319592654705
learning,37,13,0.340785,0.347,post_filter,0.528083008248359,0.9,0.0,3582.9725675284863,0.5839974619448185
learning,29,10,0.269105,0.2755,bitmap_prefilter,41.469291027169675,1.0,0.5853070897283033,2624.9908842146397,0.5830079317092896
learning,13,21,1.0,1.0,post_filter,0.7185839931480587,1.0,0.9928141600685194,333.00602808594704,0.08300412446260452
learning,30,16,0.67152,0.6761666666666667,post_filter,0.41758298175409436,1.0,0.9958241701824591,5541.020072996616,1.00000761449337
learning,47,25,0.499745,0.499,bitmap_prefilter,67.58579099550843,1.0,0.3241420900449157,4625.00611320138,1.9170111045241356
learning,42,16,0.67152,0.6761666666666667,post_filter,0.37937506567686796,0.9,0.0,5458.015948534012,0.9579816833138466
learning,5,10,0.269105,0.2755,post_filter,0.38350000977516174,0.9,0.0,2541.0554371774197,0.6249756552278996
learning,15,24,0.50093,0.497,post_filter,0.419457966927439,1.0,0.9958054203307256,4584.027919918299,1.5830155462026596
learning,12,7,0.211115,0.2095,bitmap_prefilter,31.528958003036678,1.0,0.6847104199696332,2332.9630494117737,0.5409820005297661
learning,15,1,0.068415,0.06633333333333333,post_filter,0.7873340509831905,0.0,0.0,916.0139597952366,0.33300602808594704
learning,49,19,0.53564,0.5466666666666666,bitmap_prefilter,70.29870903352275,1.0,0.29701290966477245,4665.984306484461,0.8750357665121555
learning,40,13,0.340785,0.347,post_filter,0.43570902198553085,1.0,0.9956429097801447,3458.0007195472717,0.6659538485109806
learning,44,22,0.520815,0.5185,bitmap_prefilter,68.04700003704056,1.0,0.3195299996295944,4791.014362126589,0.8330098353326321
learning,15,12,0.318055,0.30733333333333335,bitmap_prefilter,46.013457991648465,1.0,0.5398654200835153,1458.9750207960606,0.667001586407423
learning,0,22,0.520815,0.5185,post_filter,0.95624994719401,1.0,0.9904375005280599,4708.010237663984,0.792031642049551
learning,49,27,0.4977,0.49666666666666665,post_filter,0.4664579755626619,1.0,0.9953354202443734,4625.00611320138,1.7079873941838741
learning,27,24,0.50093,0.497,post_filter,0.46095799189060926,1.0,0.9953904200810939,4625.00611320138,1.6249832697212696
learning,33,22,0.520815,0.5185,bitmap_prefilter,69.47837601182982,1.0,0.30521623988170177,4708.999767899513,0.7909839041531086
learning,15,17,0.634135,0.6293333333333333,post_filter,0.44808402890339494,1.0,0.995519159710966,5332.985892891884,0.8749775588512421
learning,29,3,0.10466,0.10066666666666667,bitmap_prefilter,16.103041009046137,1.0,0.8389695899095386,1540.9896150231361,0.4169996827840805
learning,42,14,0.38971,0.4031666666666667,post_filter,1.4177910052239895,0.6,0.0,2500.019036233425,0.7500057108700275
learning,38,17,0.634135,0.6293333333333333,bitmap_prefilter,83.91041698632762,1.0,0.16089583013672382,5333.044100552797,0.9170034900307655
learning,28,24,0.50093,0.497,post_filter,0.3968750243075192,1.0,0.9960312497569248,4625.00611320138,1.7090351320803165
learning,32,23,0.50137,0.49766666666666665,post_filter,0.38579199463129044,1.0,0.9961420800536871,4749.977961182594,1.6249832697212696
learning,35,29,0.495095,0.4925,post_filter,0.22891699336469173,1.0,0.9977108300663531,4500.034265220165,1.625041477382183
learning,47,5,0.15984,0.15766666666666668,post_filter,0.375000003259629,1.0,0.9962499999674037,1957.9892978072166,0.458036083728075
learning,16,14,0.38971,0.4031666666666667,post_filter,0.4143330152146518,0.9,0.0,2457.9931050539017,0.7080379873514175
learning,40,26,0.498065,0.49383333333333335,post_filter,0.4199169925414026,0.9,0.0,4541.012458503246,1.6660196706652641
learning,33,24,0.50093,0.497,post_filter,0.35908306017518044,1.0,0.9964091693982482,4625.00611320138,1.9579892978072166
learning,17,7,0.211115,0.2095,bitmap_prefilter,31.51566704036668,1.0,0.6848433295963332,2250.0171326100826,0.500003807246685
learning,18,22,0.520815,0.5185,bitmap_prefilter,70.56429097428918,1.0,0.2943570902571082,4667.032044380903,0.8330098353326321
learning,20,10,0.269105,0.2755,post_filter,0.6647910340689123,0.4,0.0,2709.0427465736866,0.6249756552278996
learning,8,2,0.091935,0.0895,bitmap_prefilter,14.147917041555047,1.0,0.8585208295844495,1084.0012691915035,0.4169996827840805
learning,44,12,0.318055,0.30733333333333335,bitmap_prefilter,45.761374989524484,1.0,0.5423862501047552,1500.011421740055,0.6249756552278996
learning,4,6,0.182175,0.17783333333333334,bitmap_prefilter,32.31408301508054,1.0,0.6768591698491946,1332.9554349184036,0.500003807246685
learning,34,10,0.269105,0.2755,bitmap_prefilter,46.03550006868318,1.0,0.5396449993131682,2624.9908842146397,0.6249756552278996
learning,13,1,0.068415,0.06633333333333333,post_filter,0.8334160665981472,0.0,0.0,875.0357665121555,0.3750319592654705
learning,49,12,0.318055,0.30733333333333335,post_filter,0.5960830021649599,1.0,0.9940391699783504,1457.9854905605316,1.334003172814846
learning,1,22,0.520815,0.5185,post_filter,0.595749996136874,0.9,0.0,4666.97383671999,0.8330098353326321
learning,36,24,0.50093,0.497,post_filter,0.41329202940687537,1.0,0.9958670797059312,4584.027919918299,1.6660196706652641
learning,22,0,0.05569,0.05516666666666667,bitmap_prefilter,8.97045701276511,1.0,0.9102954298723489,333.00602808594704,0.333995558321476
learning,26,12,0.318055,0.30733333333333335,post_filter,1.1095409863628447,1.0,0.9889045901363716,1416.949089616537,1.2500095181167126
learning,34,23,0.50137,0.49766666666666665,post_filter,0.48620905727148056,0.9,0.0,4708.999767899513,1.792039256542921
learning,14,28,0.495225,0.49333333333333335,post_filter,0.44941698433831334,0.9,0.0,4499.976057559252,1.541979145258665
learning,27,8,0.22942,0.23266666666666666,bitmap_prefilter,34.34574999846518,1.0,0.6565425000153482,2332.9630494117737,0.5420297384262085
learning,21,12,0.318055,0.30733333333333335,post_filter,1.1309169931337237,1.0,0.9886908300686628,1375.0395737588406,1.167005393654108
learning,25,25,0.499745,0.499,post_filter,0.37458300357684493,1.0,0.9962541699642316,4625.00611320138,1.6249832697212696
